edge2,5.0,0.013167499999999893
edge1,5.0,0.013892666666666567
gw_dc_destination,5.0,0.009732499999999927
gw_dc_source,5.0,0.009732499999999927
intercloud,5.0,0.009732499999999927
edge2,10.0,6.869999999999932E-4
edge1,10.0,0.0
gw_dc_destination,10.0,0.0
gw_dc_source,10.0,0.0
intercloud,10.0,0.0
